Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
89088.60790545336,6.023280912117404,6.794409177423718,3.33,37044.85814689072,1629049.623519236,"157 Walker Common
South Danamouth, MS 50415-4415"
66169.90517803133,6.9107342479069365,6.467064994141916,2.06,25362.120634075807,1120439.365347112,"666 Patrick Islands
East Chaseside, CT 39131"
81301.9198350127,7.082681187386688,6.776125366694911,4.06,40860.120480707104,1860681.9470210185,"24488 Pierce Mill Suite 585
Williamhaven, CO 55473"
80955.09233606703,6.728471835002991,6.511389510892272,3.28,29431.806865560557,1344651.5738711937,"85538 Cortez Pass
West Bradley, TN 13716"
76224.72735163086,6.4028643768244455,5.441022977650542,2.39,50003.26101366604,1538985.1890983768,"85934 Stephen Passage Suite 880
Kramermouth, KY 23168"
74890.93612236231,6.961354848822657,6.999044967279513,2.3,25333.870846737816,1307506.565069192,"186 Bradley Locks Suite 428
Mccannview, IL 91770"
49055.28186170665,7.740133867718077,9.26682698517926,4.29,26841.433990266803,1244630.997600002,"Unit 3354 Box 0509
DPO AA 43248"
72261.20028523536,5.674288801814319,7.353357525328152,3.07,42681.82329238878,1568433.3278843083,"367 Christopher Isle
New Tina, MO 23475-8112"
61283.388619822384,3.881794237896956,7.518133848695929,4.45,36616.6588323555,720059.8348080008,"673 Cox Causeway
Port Robert, KY 19449-4787"
76061.35070947393,7.148713116273874,7.546065990516674,6.3,40876.96459463678,1778013.334007159,"04117 Bennett Greens
Gonzalezfort, NJ 86640-8362"
81385.22311578918,6.119687511645707,6.083928891511137,2.31,47897.15662852255,1679204.7409332138,"610 Thomas Way
Martinhaven, TN 31117"
62162.62812636909,6.223896597469925,7.289358524641456,6.43,47747.36389931532,1393100.4226061562,"71010 Parker Mountain Apt. 263
Carterburgh, GU 54230-0036"
59206.165265361815,6.0436931614305625,7.780614540183874,6.02,28805.355492035585,957283.65635498,"0200 Webb Ports
South Alyssaville, FM 52001-5170"
78818.71485154069,6.340636859652194,8.672263970974111,3.01,20631.297812337245,1398466.6278241158,"945 Ryan Cove
Elizabethshire, NY 20072-3824"
58334.70599928874,5.895957276812463,8.225442731910123,4.18,23907.770992924736,965074.8047437824,"4062 Alexander Road
Floydchester, MN 54215"
60842.80444957335,5.731377655328469,8.11502446210757,3.2,45258.15870897379,1279681.154396593,"73921 Cynthia Junctions
Port Kennethville, FM 58422"
44834.02158160536,6.442184277644845,6.362455875424299,4.34,40784.38131572047,757469.0222451196,"24988 Roach Pines
North Allisontown, PR 01335"
84115.12105746816,7.85725643024142,6.683281712070659,4.25,21776.727691271397,1731564.379493469,"2564 Jeremy Parkway Suite 094
Port Eric, IA 39750-1691"
67371.42085657586,5.333820711722908,6.624951289232869,4.37,24797.764758517227,739870.7936402658,"94952 Hall Cliffs Suite 366
West Jessica, MT 23902"
80051.84712335521,5.872677772603822,6.019018389028318,3.39,35254.128315573376,1354609.2458295806,"615 Larry Loop
Warrenberg, PR 37943"
48362.98195153168,6.151659517447028,8.252002287640464,4.19,49354.12973208958,1035125.8566511944,"472 Hicks Park
South Michelle, VT 13422"
75706.6805178811,6.648659913169597,6.958953150127223,4.19,30523.422619406632,1530848.0941090384,"3638 Michael Park Apt. 771
Dawsonstad, WA 90188"
61867.91686188803,5.358809413797996,7.397488131785687,3.23,26132.868176462143,975385.5554017648,"11929 William Plaza
Mullinsland, NE 97750"
74367.54263251943,5.356907402018237,5.906375023480107,4.42,44663.81899031212,1155681.8670825171,"8067 Brennan Terrace Apt. 030
Jesseburgh, MN 28580-0632"
56088.6394011427,6.43064835989358,8.840667907910793,6.24,44796.58583296762,1397564.1562824403,"9346 Sean Centers Suite 263
Manuelstad, NJ 06399-8490"
69248.80773561168,5.6454798461610665,6.69976851029951,3.5,57771.29234618036,1422230.9601239902,"1500 Brandon Green
South Julia, NM 84899"
61943.1916491392,7.202716558428942,6.61398258721109,3.07,41204.71039266353,1326837.455537671,"72922 Gerald Run
Bennettbury, IA 79096-0033"
77864.51480385874,5.1199410493697455,6.929686494751393,3.4,25200.42394520401,928563.8215523724,"1217 Zachary Fort Suite 014
Jamesmouth, MN 35838"
79706.96305765743,5.067889591058972,8.219771123286257,3.12,39717.81357630952,1556786.6001947748,"064 Hayley Unions
Nicholsborough, HI 44161-1887"
96550.99888324567,8.203878796641957,5.2663067895335445,3.22,25707.076579905468,1740719.10656986,"52019 Michael Hills
East Christopher, IL 87022-6455"
64076.90694509065,6.304319057885244,6.813231576587411,4.14,48697.732914586464,1185743.8241796806,"7707 Cody Plaza
Kevintown, SC 29453-7979"
64345.071431388176,6.178851434951207,6.70769183182496,3.18,48621.16851455859,1391788.848669405,"119 Thompson Place
Christinaton, DE 48205"
50887.44007415203,4.45899739256908,7.063683438622076,4.16,47731.01075600681,839638.4609643505,"93436 Robin Greens
Combsside, KY 24257-6372"
79310.36197678474,4.247433998680964,7.518204325105611,4.38,43982.18895725302,1231157.2551474404,"561 Shah Turnpike Suite 530
Stephaniemouth, GU 57099"
64927.64796379877,5.743654190002916,6.594555342895853,4.34,29364.75874419169,1138885.104005277,"USCGC Ashley
FPO AE 25345"
52512.84234471122,7.371844252375974,6.219345209843117,3.35,25943.07760346804,907462.451202018,"6831 Bailey Hollow
Estesland, UT 59729"
61355.9459834606,7.513298007125827,6.3883626345670805,3.03,43645.05069231821,1392537.290354905,"44056 Sharon Lights
Lake Samantha, MS 12820"
72007.4888035962,5.7456881415825976,6.7864910618247976,2.13,53713.2762108166,1348251.5968379064,"Unit 3582 Box 2159
DPO AA 10955"
72449.80440788773,6.0344107569352445,6.718960081222591,4.46,44066.212977922034,1367292.959858112,"PSC 7494, Box 2912
APO AE 17450-9053"
74010.16360517128,6.447052039088486,6.245523075145655,2.04,46239.170132596926,1356691.3872020654,"9936 Robinson Avenue Apt. 959
Joannton, MI 18340-1649"
68450.34379487834,6.8291707973585165,6.459429145520582,2.38,32147.638435172485,1203089.9890176975,"48027 Gomez Court
Charlesberg, OH 33137"
73801.02175942206,6.4953090814183545,7.212254273190418,4.49,30504.814912617123,1455107.4511125274,"8473 Blackwell Spring Apt. 102
Aprilfort, MN 24072"
54028.10097118387,5.176103251548099,6.1880168844416215,3.2,31319.536026881007,566645.8578321565,"PSC 9663, Box 0897
APO AA 89838"
71816.27642579848,5.494487520449796,8.62926840652209,6.27,41178.26119175778,1607863.8282865288,"93115 Hernandez Freeway Suite 114
New Katherineton, OR 54277"
71714.70067643434,5.32201862753574,5.229619480723949,3.22,28294.09414772164,853142.8085249789,"14889 Morrison Light
North Nicole, DC 75835-8124"
65417.89182646423,6.222731003932779,7.70117964950377,5.25,39446.67485847666,1226992.9026520108,"9527 Stevenson Spur
Scottton, WI 67670-1759"
70543.06722071178,6.1066210622580375,8.385028696489838,5.32,31116.215960299163,1480328.3454733538,"1864 Reynolds Key Suite 000
North Anita, FL 02822"
63477.25769591513,7.581828099790803,7.02340255705078,5.31,28894.497938295568,1204400.6157420955,"004 Jessica Rapid Apt. 549
Chelseyshire, MI 32396"
58198.03231197376,4.404481479350187,5.596535836964159,4.4,14226.93802013208,420122.99953232025,"Unit 7805 Box 2823
DPO AE 61896"
62845.1068407475,7.2927361650262865,7.391549202270855,4.26,44604.26897237874,1543357.4535105105,"Unit 9774 Box 4511
DPO AE 44963"
62315.58369992297,6.6824629703642096,5.764141193485293,3.41,47163.75461604112,1142264.2476784117,"83004 Kari Squares
Lake Rose, TX 01776"
85825.85914974795,6.614755416935358,6.255900110328938,3.36,13983.301248749374,1137465.335917054,"546 Mitchell Village Suite 737
Lake Vincent, OH 05404-1179"
51586.274124818905,7.610990915306426,6.927858675306696,3.47,55449.40709951745,1472539.958266267,"3610 Spears Dam Suite 970
Phillipsberg, OK 85163"
67564.16592253369,6.701112225584962,8.039700872575,5.16,21880.050306247264,1294750.3677643542,"8783 Cristian Vista Suite 144
Lake Tiffany, HI 82995-2929"
64379.89582367028,5.667660493934783,8.458903003019183,5.0,32228.25468863669,1075314.592721624,"919 Pena Isle Suite 282
Christopherfort, IN 97810"
93032.54170161809,6.376728984400259,6.220987362186272,3.37,35621.38270741036,1872191.5481572845,"Unit 4376 Box 1994
DPO AA 20751"
83112.21223792994,6.103406958328785,6.5697320337563045,4.09,44876.89970941581,1591022.9035030273,"835 Michael Flats Suite 624
Bergerfurt, NC 15580-5441"
63753.86424025968,8.11233618887564,7.694744788921253,6.35,31347.6897841708,1558572.2432714645,"9831 Miller Knolls Apt. 664
New Meganshire, KY 50155"
84292.53037032088,5.803943529715875,6.769938966011512,3.21,36446.87144094857,1365151.3942278114,"4171 Amy Summit Apt. 399
Hicksshire, ND 26019"
89488.6397616382,5.247829646918453,7.290631549449563,6.12,49089.959124260495,1599963.8071501006,"Unit 3501 Box 8218
DPO AE 63996"
83347.66969696443,5.468158427157482,5.475252653496949,3.14,48226.71892778012,1453381.624303107,"0647 Ramirez Hill
New Crystalport, AZ 33060"
82920.87837430228,6.171501482398584,7.14649988890327,4.27,33935.972274015585,1699952.8144478828,"96734 Taylor Valleys
New Jameston, VT 96626"
85631.08445811331,5.624841037609882,8.783750004970653,4.4,42811.78159483078,1710612.0295451423,"242 Scott Fork Apt. 801
West Brianhaven, AS 10256-3621"
86084.33523056138,6.143843488953069,6.776068461510173,4.33,24447.106695594583,1460044.5462501282,"USS Mason
FPO AA 65492-7228"
62614.420619127326,5.499309697116084,7.440505217892156,6.32,26888.57956293911,1153871.4695016337,"43087 Jerome Field
West Deborah, SD 49213"
55040.239855865446,6.11305499014738,4.977169149857937,4.29,58040.6742157225,1090888.9630292277,"198 Jason Mall Apt. 708
Laurieside, CT 55153"
59575.62143691543,4.030105163365884,6.979466290960652,3.35,37153.85262306977,786559.0248508396,"54194 Richard Mall
Johnfurt, SD 79157"
95236.13705412776,5.693896342111059,7.074092795229367,3.42,41524.583299453865,1848511.108160001,"8493 Scott Greens Apt. 211
Saundersland, CT 88192"
62794.965969869794,4.206346467594751,8.480848338969786,5.33,31162.063314480016,879618.3222217519,"54038 Warner Mall Suite 306
Sarahmouth, SD 61528"
59060.69827737125,6.255893937931318,8.787824665014575,4.04,42956.53944156406,1361872.2910159142,"4907 Christopher Greens
Richardmouth, MP 06446"
72137.83744039234,4.853665890702513,8.675574517805206,3.46,38259.223799596,1273067.036027562,"3894 Dunn Crossroad Apt. 849
New Benjamintown, IA 04280"
62369.71303119112,6.7042221963411865,6.544807809082777,2.24,47224.75917776585,1387114.4198675563,"107 Mcdonald Islands
West Tony, NY 69365"
72443.69473006504,5.045013622826376,8.00012082307969,6.22,31190.670697535814,1308773.0784993526,"795 Mathis Valley
Lake Judyhaven, OK 97082-1217"
62594.979090312285,5.493365974289604,7.962687650729031,3.35,46459.25100424069,1427026.945021006,"033 Lisa Highway Apt. 341
Deckerbury, PA 37661"
67449.32909386177,7.143491858420779,6.341483733227122,4.37,29748.36727159215,1112294.776465661,"510 Brad Mountains
Williamfurt, VA 22481"
70374.6530553593,7.093157499959268,6.924672833855533,2.27,35981.18267731189,1428693.929893514,"15503 Garcia Lane
Hardymouth, AK 11574-6906"
85759.65776192374,4.789357418179967,8.965705366370031,6.22,25897.758021483216,1414495.3431338137,"222 Kevin Walks
North Robertoton, FL 87877"
69430.49061550916,6.108953680780282,5.80239713469888,4.41,42969.32651568525,1205706.714723642,"Unit 5848 Box 0150
DPO AE 27558"
71499.36518024388,5.109799344315854,6.971686393834673,3.28,29684.38572869751,1191625.4399627368,"860 Hill Shores Suite 158
South Timothy, WV 02343-7700"
70280.68819235449,4.62516432911896,5.62550981808095,2.37,38916.17468816861,868694.0736998019,"3225 Boyle Circle Suite 725
North Hollyburgh, WI 05753-3986"
69918.44185504262,6.931829954021994,8.31098646322819,4.13,54346.752338161976,1851065.496877768,"83782 Estes Fords Suite 995
Morrisonview, GA 93273"
107701.74837763936,7.143521707749152,8.518608175135611,3.29,37619.439928778185,2332110.740124409,"41017 Eric Village
Jonathanport, CO 37205"
78002.06277050267,5.662619316333176,8.610420548701773,5.47,47763.27750694223,1838503.9942718488,"995 Tiffany Flat
Guerrerobury, MD 77381"
61808.0273893042,4.081277464677084,5.802756598044653,4.49,40774.679765168,575694.1732158384,"055 Willis Cliff Apt. 822
New Patrick, AS 92805"
70276.29632737621,6.045551552233355,6.853548682236117,3.09,34846.047204885304,1342997.6449288395,"93689 Montgomery Prairie Apt. 432
Wolfebury, OR 54163"
83444.9936905582,5.310036747716622,6.029291539395987,2.43,44807.988357490496,1514555.0821308396,"2452 Holly Forge
Jonesville, FL 71030-2432"
53161.83239015198,4.879253961349939,8.678774414709217,4.07,30535.255599719283,725830.6020326181,"196 Robinson Ways Apt. 994
Toddmouth, PW 54975"
73853.70376255433,6.189819348037322,7.842874892738725,4.01,34823.60503085267,1647216.593664451,"Unit 9778 Box 2114
DPO AP 59374"
65608.60770523315,7.569247063978782,6.739623392097014,3.15,28774.426681712957,1295901.4544655872,"1039 Danielle Overpass Apt. 032
Smithville, SC 96125-9024"
72928.96580940753,7.777005685218786,6.114027235581553,2.46,38728.04346170689,1638094.5378479655,"849 Amanda Lights Suite 828
South Christopherside, OK 55747"
63508.19429942997,5.947165139552473,7.187773835329727,5.12,35719.653052030866,1019425.9367578316,"Unit 7424 Box 2786
DPO AE 71255"
62677.19299413639,6.239752520780447,6.036458018078103,2.31,50162.61135281667,1246410.340577982,"PSC 8807, Box 1732
APO AP 16899-9076"
67933.03111605797,3.640221785933913,6.637068548508808,2.37,42772.16328965796,810751.7250413778,"7526 Kimberly Dam Apt. 283
Balltown, MT 35720"
89808.62858843307,6.991199969849174,8.42881653869648,3.19,30847.091610259424,1961715.866692026,"114 Michael Wall Apt. 387
Lake Taylor, ND 17489"
71713.79826282838,6.446437667521813,7.845240395202444,6.15,26861.133360088297,1361828.8480482409,"5672 Barton Port
Gonzalesborough, PR 77884"
45750.49358310812,4.814478444062186,6.349176252010879,3.1,39692.7631642031,494609.03343102656,"0870 Ramos Squares
Brettburgh, KS 51322"
70850.13050242246,5.333909302432557,5.487903073420924,3.12,14731.9697575126,635429.2305190088,"621 Davis Green
Lake Stevenville, AS 41733-5352"
57160.20224330715,6.893260095195835,6.921532164642504,3.13,43467.14703549413,1251794.178836864,"15828 Marshall Stravenue Suite 199
East Matthewmouth, TN 71861-6319"
101599.6705804352,7.798746015193263,7.4805120260015965,6.39,37523.86467028772,2370231.3201015536,"52280 Steven Street
Robertchester, IA 40405-0504"
60055.60619649332,4.873748963538997,7.505243751615144,4.27,44435.16452125264,1187454.6724878063,"093 Bass Pine
Port Steveshire, VT 94645"
74569.85806580706,3.7449024671015447,5.370162144071164,2.06,39183.95780070312,1004124.9090759716,"8850 April Lock Suite 431
North Janet, AR 53662-0663"
49783.91943616309,6.425341425562936,5.895589431082724,3.33,38680.45405031249,757943.2228205727,"3225 Murphy Parks Apt. 520
South Robin, VI 26541-3195"
73388.47496143742,5.205708623225459,8.558765839615058,3.15,41648.108638963145,1496210.2158534296,"735 Miranda Harbor
Port Cathyside, ME 34166-0132"
63376.7077650188,6.2540022373113295,6.43747844833822,3.16,29743.593204449804,1014093.309964624,"8394 Nathan Summit
Port Johnmouth, NE 50019-6886"
59961.095300235946,6.735728991065113,6.092099589574452,3.49,31853.711728277784,1051230.000578397,"7994 Kristin Circles Suite 061
Port Patricia, IA 00997"
77882.87702005179,6.105278889035906,7.036667011921425,6.01,27528.74641975045,1333865.4377201414,"4594 Megan Fall Suite 136
East Jaredfurt, MA 40874"
63320.1382070682,6.400970782589336,7.958761780176992,3.44,22076.15316408185,995144.1065832536,"4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155"
73148.51334204621,6.480392099977356,4.595996065830649,4.39,40372.165669788585,1038939.523246861,"24144 Beth Bridge
Ryanstad, WA 53480-7998"
54973.19371547309,5.426987046640277,7.136285579076757,5.45,40412.72218324823,903301.9933367072,"5073 Spencer Station Suite 444
Toddfort, MO 95614"
68720.92171232718,5.404097947141632,6.699021846652392,2.05,45887.34561966917,1343537.1784667335,"3605 Kathleen Crescent
South Gary, AL 74671-9718"
58342.36779165094,4.511914596375199,5.525397640914702,3.44,19056.04393888153,365929.5972582176,"498 James Path
West Thomas, MA 01095-6961"
85048.1958672361,4.552059699583358,6.492893172332449,4.38,23662.584871155323,1211442.9407654293,"0191 Danielle Park Suite 342
Matthewmouth, ND 66877"
69013.36835499352,5.976152430521124,6.448118672540683,4.26,17180.483530088924,903657.5625479298,"22524 Ashley Circle
North Tommyton, WY 79099-6009"
76113.21733361193,6.377936931302479,7.7362944929124495,5.07,26481.51176570304,1487849.8761712434,"8231 Douglas Pines
Michaelbury, IN 40415"
69551.51226003873,5.575558319020053,5.918798409625334,2.04,56625.36805715456,1516075.011970649,"371 Lisa Stream Apt. 262
Beckbury, HI 45042"
79029.46045129481,7.405166506232585,5.448580096721183,4.24,48607.09541989442,1558196.968571363,"8367 Vanessa Pass
East Williamshire, MI 45548-5315"
55401.934190091866,5.0651313238617695,6.766730346100673,4.45,41185.75906898913,841276.5860989693,"24394 Tanya Hollow Apt. 851
Richardhaven, OR 05349"
66933.16527328207,4.748786590335044,5.879803420108456,2.09,41834.0429409877,881443.9247264569,"7485 Hurley Lights
East Brian, CA 67661"
85009.06739415483,6.469294551564735,6.774243351183741,3.39,48601.797455495216,1966139.9277506813,"196 Kelley Loop Suite 005
Angeltown, ID 16902-5142"
85522.89107883617,6.02077931965994,9.024116447046351,4.37,49257.85110255153,2009937.702628427,"494 Kathleen Route Apt. 078
East Tracichester, FM 41408"
71717.86935173176,7.1010539297386845,7.620690943446194,3.08,27524.95593334149,1390990.849092237,"364 Richard Shoals Suite 169
Lake Sandra, MP 05157"
70513.21223938587,5.0837224180646166,7.199156190281397,5.02,39275.77529473866,1383783.9118326548,"347 Murray Trail
Conradmouth, GU 27912-1572"
75869.6548185226,5.844480890073763,5.793122826461674,2.24,27606.007209163014,1002690.8993032306,"43472 Miller Cape Suite 583
Lake Ashley, OR 81912"
63345.18738409822,7.56413962357826,7.2820440287330035,3.13,41461.94692705235,1565151.54520208,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848"
72646.5059918145,4.96100800767706,7.84230638044041,4.26,35628.825385969736,1285019.1365090108,"459 Hall Street Suite 619
Pamelaberg, SD 16934"
72547.04742016149,5.6062785824720605,7.046825652018759,3.32,39218.7591383165,1465835.8431777956,"PSC 6728, Box 9260
APO AA 33818"
73438.58706562631,6.448721280829692,6.29375686408376,3.38,33285.95091390831,1212461.5263719282,"4718 Lewis Mountains Apt. 367
Williamsfort, VT 57366-8184"
59107.28758465267,7.109089774674555,6.4452336122050085,2.29,37556.107485759065,1063491.81022042,"03274 Matthews Summit
North Lisa, AZ 80100-6646"
60912.66433841523,7.250793798785416,6.940807628202706,2.14,25279.991400586256,1056225.6856011886,"3421 Fuentes Run
Millerton, TN 40497-9082"
94923.40619394137,5.709271309970075,8.039282315927332,3.3,43818.81313955185,1967637.286822351,"8068 Curtis Glen
Anthonyfurt, VA 17191"
55415.24225963871,5.639293226445153,4.63291072280653,2.39,24291.11191045748,492984.5946724443,"1567 Larson Lakes
Alvarezview, MT 72082"
44868.504582372014,6.722479509340947,6.834240314770511,2.39,43154.60849202024,900851.1631095211,"3184 Christopher Meadows
New Christopher, NM 94445-5333"
74411.05989226673,5.534627543649976,7.2101233611688516,6.44,43537.50294550512,1393746.760467427,"4930 James Flats
New Shannon, NJ 75829-8040"
67094.19707241189,5.346436831645104,7.374606574435807,4.18,30022.5371725596,1202992.8841231456,"0555 Erin Crescent Suite 520
West Joshua, CT 50309-9080"
84172.62611479276,4.895124602058591,7.081973362741924,3.22,47937.312676520334,1560870.2109838454,"0503 Vernon Mountains
South Marcfort, AL 24051-2632"
75312.25951011907,5.364982405823022,6.6673655468721735,4.09,9487.921585477769,944001.5583308408,"004 Susan Lights Apt. 864
Ericstad, SD 18478"
51218.67826002756,4.864411173732363,6.609634038642337,2.35,21091.58744116801,385678.1666731234,"57906 Acosta Villages Suite 474
North Josephshire, MH 62971-7674"
87035.31767585517,5.635858986691072,5.734362221498492,3.19,42267.02029138331,1487571.5513345315,"USCGC Powell
FPO AP 18408"
72332.05826014008,5.744597578115799,6.869613491834341,4.41,45804.328907251416,1253434.3975152122,"87019 Russell Port Apt. 950
Rhondastad, KY 27693-9413"
75172.23412945303,5.266389132733269,7.472662979880473,6.27,43047.12368473226,1540360.7511489713,"36076 Sullivan Bypass Apt. 312
West Joshuaton, UT 00913"
49589.122052643965,6.782556861148943,7.825850043814174,4.13,31733.654631715053,1056518.913266355,"PSC 3120, Box 4004
APO AP 28912"
54236.69624906157,5.643910689959399,8.473199325627425,3.27,65857.93332223437,1372969.3107494302,"20665 David Well
Phillipsshire, WV 17695"
77847.34896754657,5.239653409902749,7.282521301589923,3.21,30231.80829484752,1249092.9279203585,"USNS Beard
FPO AP 37680-7514"
63579.89795747156,3.3425991736536087,7.221147395430948,6.47,51246.1028786826,1012768.7562290148,"21810 Cross Mountains
Thomasmouth, HI 73708-6559"
78077.11195087829,7.1646314671882685,6.352985107766773,3.3,40737.417187931314,1729392.2041672813,"030 Nicole Pass Suite 606
South Christianmouth, IN 41626"
65314.72011226055,6.91894534505661,6.245655682932126,2.42,36565.02983061061,1347083.0697067634,"52106 Bradley Ferry Suite 244
Chasechester, NJ 96162-4379"
62069.76279329919,5.535626527899439,7.347449707483537,3.35,27098.84396311748,779207.5546130885,"47492 Phillips Trail Apt. 262
Mariohaven, MH 00956"
85345.13589602624,4.680231513703597,7.227793179166786,6.11,13088.156363580929,904497.3170887964,"15943 Megan Terrace
Pettystad, PR 56222"
62829.041810302406,5.660218312162338,7.141920899550954,6.13,29277.538090041988,1009093.801510392,"3751 Angela Drive Apt. 582
South Jasonchester, IN 48313"
63765.46965581968,4.833812444632812,5.911176411361345,2.2,44863.71497883538,853084.1522068826,"5595 Nguyen Shores
Watkinsbury, OH 29757-3635"
57077.22933860221,6.380243916965334,6.540484450970308,4.06,55114.58164758477,1312637.2877509485,"646 Fleming Burg Suite 492
Gomezton, VT 97639"
71816.25360876753,5.504488306088796,8.193006769724253,6.34,26990.29906147921,1253609.7640408725,"PSC 8990, Box 5293
APO AE 95141"
65310.43111636512,7.027982522238559,7.864664256827103,4.02,40677.55052823111,1578136.165302621,"PSC 7003, Box 4278
APO AA 00593"
61197.9668522404,5.5778603528466695,7.393212137584628,3.46,35551.38521287649,1032043.2117639716,"614 Jodi Branch
West Victorchester, TX 85087-6434"
69361.55772196433,5.1121689133698105,5.762404547964313,3.37,30184.88000740648,682632.8048559022,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790"
77193.94342456001,5.763953676455856,7.1701688895413,5.31,19630.019906330617,1065150.786753825,"46793 Anthony Spring Suite 061
Williamsview, FM 58758"
60041.20700672727,3.98995050508506,7.407572441967398,3.06,50637.874106736,697656.5924360289,"822 Delgado Plain Suite 549
Lake Diane, ME 24466"
79471.23881699878,5.867269778244334,8.197289420628195,6.21,36616.16883437132,1594415.2262912183,"35165 Haley Falls Suite 341
South Elizabeth, VT 29143-4442"
71499.80664526345,5.533015545583083,6.767607218206619,3.11,27417.111833283256,1035976.952869708,"47405 Martin Run Apt. 389
Lake Charles, FL 96293"
79745.85949406229,7.827258507697397,6.493899315174439,3.37,39511.679122269285,1696086.168104268,"PSC 2584, Box 7364
APO AP 59818"
63830.17384814184,4.5915333129961535,7.3991034971049725,4.02,29862.958765800053,1020336.8832747572,"615 Hale Camp Suite 218
Josephside, ND 69787"
84023.32886273765,7.1020308447622025,6.650462094583932,4.32,33106.200025484664,1772780.1426032828,"78123 Bradford Trafficway
East Jessica, OR 69693-6748"
63351.97897747723,5.45474324969433,7.463829891340321,4.19,31063.781520100936,1076438.9751434857,"46740 Jennifer Garden Apt. 818
Williamstown, AS 42737"
76223.56125578335,6.3716272483840815,5.34221715799716,2.42,30165.337445241366,1023943.7751242385,"8456 Rodgers Burg Apt. 215
South Michelle, NM 01475"
52681.22885907227,5.369021376385974,7.115186212054942,3.22,44203.08094635655,885796.2795967467,"995 Donna Greens
Brianville, AK 32981"
71905.13740603201,4.590640924800747,5.9767766133060185,3.43,14297.439275406305,738431.8310762816,"958 Randall Station Suite 343
Cheyennefurt, ND 59313"
66252.14478922784,5.238126268858033,5.70967182645133,3.14,33656.23096067292,664978.8737768901,"38431 Gomez Motorway
Patriciahaven, AS 32966"
54648.28607264855,5.531123591209044,8.461380840349209,4.09,20270.541945446264,714822.5871702337,"80371 Timothy Views
Abigailborough, MN 16645"
71356.30273201472,5.156588692903747,7.175189117493143,5.18,36998.47978911207,1182335.6796501088,"20215 Chase Groves
New Frank, IA 76417-4251"
73257.26545274205,3.6476546335926967,5.692281119144947,2.2,44882.48791619197,1049007.0166559054,"65670 Jerry Ridges
West Linda, IA 67283"
63750.37363285645,7.378244344607166,8.791163730914857,3.4,47248.05759380989,1582261.7011689504,"079 Cruz Walks
Gregoryfurt, IL 39580"
81462.86286286423,6.1140435168789935,7.065028291858237,4.02,31484.955107610385,1573288.817601286,"6091 Manning Centers
Burnsmouth, MH 63616-5817"
59273.4223358332,5.7155460284437405,7.662476479349415,6.0,20353.16099160739,818289.7642087417,"4150 Ethan Parks
Jacquelinehaven, MD 09840-9998"
65885.13575905452,7.652591048672674,6.1960933496107495,4.02,34100.916770806834,1440736.5832582822,"8365 Larry Forge Apt. 554
Port Matthew, NE 74887"
82781.6493352588,5.668081746956892,7.511383043640343,4.14,39587.95296455582,1573998.9022596634,"064 Eric Isle
West Carlos, MS 38813-0363"
72662.61314133735,8.190792591385971,6.140354992955334,3.26,33532.53925577188,1693693.5531272253,"37242 Norton Station
West Sherrytown, RI 77343"
80258.11862017553,6.716375584215433,8.072685986519325,6.08,42014.82529169637,1987332.217286645,"25489 Ortiz Corners
Port Kirsten, LA 78616"
48879.25976342659,8.14751756014964,7.149645615430408,4.42,63620.01196321367,1575492.4962905662,"USCGC Glover
FPO AP 00043"
74567.19960944561,5.745518039299988,7.735040644469866,5.29,44393.34075070241,1556552.473741118,"683 Nicholas Lake Suite 278
Maryborough, NV 35094"
62327.89441093188,5.233977928478238,7.285225481926964,4.43,43364.42818970814,1115466.5850714108,"7909 Freeman Plains Suite 223
Griffithside, OR 90674"
65672.20442198518,4.2676474380005125,6.122157594401248,4.08,34640.722367741546,554253.0540102996,"87947 Dean Valleys
New Felicia, NM 07523"
76714.6547693051,5.701434831415639,6.550321993313802,3.44,31534.30517330436,1206539.6659618984,"70742 Deborah Islands Apt. 312
Johnsonmouth, VI 76330-8480"
57679.76016424039,6.019769172828948,8.475151525780708,3.03,53494.94555575126,1545507.564976852,"38462 Cox Field Suite 850
Lake Mark, GU 84861"
57873.65898220737,7.311920547986264,7.6793061241963985,3.32,28510.41410047265,1200401.9889419326,"970 Branch Forest
South John, FL 35214-9934"
69316.79688850108,6.300408887929093,7.873575891545732,4.28,24448.211461042363,1431507.6234279652,"PSC 3490, Box 0556
APO AE 04921"
86458.98085613902,4.555122989826215,8.280668940285679,6.27,22321.43516080181,1336743.3833950302,"54374 Rosario Hills Apt. 037
Alecfurt, VI 74108-3548"
55192.849859347385,5.953993575634353,6.672181063209655,4.07,36705.90669103705,840208.7430414602,"523 Michael Orchard Suite 022
Monicaborough, OR 92185-9530"
60168.27409122959,5.243364285080455,6.317906884605081,3.12,33460.47314149535,737202.457611395,"USCGC Gregory
FPO AA 74769-0342"
68751.0832549764,4.979127980771986,7.380271214086946,6.1,25504.960316464854,1116351.7534385773,"066 Brandon River Suite 915
West Brenda, VI 79772"
63838.34079459472,5.24214586419213,6.922515196657201,2.12,41553.32770758928,1148563.903581492,"368 Lauren Manor Suite 481
Lake Danielmouth, SD 06038"
